users
https://www.youtube.com/user/RubinReport
https://www.youtube.com/user/StevenCrowder/
https://www.youtube.com/user/PragerUniversity
https://www.youtube.com/user/PrisonPlanetLive
https://www.youtube.com/user/SargonofAkkad100/
https://www.youtube.com/channel/UCL0u5uz7KZ9q-pe-VC8TY-w/
https://www.youtube.com/channel/UCla6APLHX6W3FeNLc8PYuvg
https://www.youtube.com/user/Timcasts/
https://www.youtube.com/user/TheLatsbrah
https://www.youtube.com/channel/UCDmCBKaKOtOrEqgsL4-3C8Q/
https://www.youtube.com/channel/UCl3RCEtooHD5bhPCHJw3btA
https://www.youtube.com/channel/UCesrUK_dMDBZAf7cnjQPdgQ
https://www.youtube.com/channel/UC9vwJXx7DR-3zSub4mwQNFg
https://www.youtube.com/user/MillennialWoes
https://www.youtube.com/channel/UCIZBXVGIJoJMXf8giib0IiQ
https://www.youtube.com/user/stefbot
https://www.youtube.com/user/RedIceRadio
https://www.youtube.com/channel/UClMWnUHbxJKJLUgloN1mPUA
https://www.youtube.com/channel/UCLUrVTVTA3PnUFpYvpfMcpg
https://www.youtube.com/channel/UCOtFVJUoek4TKZAaeQVhiLA
https://www.youtube.com/channel/UCpbyOgUSjTSPpvVUAT2OyHw/
https://www.youtube.com/user/Thunderf00t
https://www.youtube.com/channel/UCKEt1xKVBLuL175dkk8rqLg
https://www.youtube.com/user/DominoDiaeresis
https://www.youtube.com/user/lacigreen
https://www.youtube.com/user/MindfreakCM
https://www.youtube.com/user/Shoe0nHead
https://www.youtube.com/user/armouredskeptic
https://www.youtube.com/user/TokyoAtomic
https://www.youtube.com/user/JordanPetersonVideos
https://www.youtube.com/user/Andywarski
https://www.youtube.com/user/AmRenVideos
https://www.youtube.com/channel/UCfYbb7nga6-icsFWWgS-kWw
users
https://www.youtube.com/user/Styxhexenhammer666
https://www.youtube.com/channel/UCsJ86N5n7fcEC_Ds8dYJKzA
https://www.youtube.com/channel/UCr_Q-bPpcw5fJ-Oow1BW1NQ
https://www.youtube.com/user/TheAlexJonesChannel
https://www.youtube.com/channel/UCaeO5vkdj5xOQHp4UmIN6dw
https://www.youtube.com/user/1americanews
https://www.youtube.com/channel/UCGy6uV7yqGWDeUWTZzT3ZEg
https://www.youtube.com/channel/UCSTy-H5lSiCcozas32sfJlQ
https://www.youtube.com/channel/UCowcNKm1w2GGw5U_XQeduhg
https://www.youtube.com/user/fringeelements
https://www.youtube.com/channel/UCAgBUlIpzlJaE0693J3s97w
https://www.youtube.com/user/PewDiePie/featured
https://www.youtube.com/channel/UCLtREJY21xRfCuEKvdki1Kw/featured
https://www.youtube.com/user/PowerfulJRE
https://www.youtube.com/user/roosh4/about
https://www.youtube.com/user/veemonro/featured
https://www.youtube.com/channel/UCZNk7Jjb2t8EuBdgn4Zj1cw
https://www.youtube.com/user/adorableayla
https://www.youtube.com/channel/UCLGRZ0xSaBMIUmtn8wkPP3w
https://www.youtube.com/user/MundaneMatt
https://www.youtube.com/user/hunteravallone
https://www.youtube.com/channel/UCUowFWIWGw6Pv2JqfEj8njQ/about
https://www.youtube.com/channel/UCFQPIMzJ6wD8nYv7vCdE-MQ
https://www.youtube.com/user/LACK78
https://www.youtube.com/channel/UC5tEELgWBfKbA9fVPRzBzPQ/about
https://www.youtube.com/channel/UCMOaRU-YsXVgU-WahBkZqWQ
https://www.youtube.com/channel/UCB7M2FJjnrVTprc9sBWbYWg
https://www.youtube.com/user/weevlos
https://www.youtube.com/user/Morrakiu
https://www.youtube.com/user/MillionDollarExtreme
https://www.youtube.com/user/ThuleanPerspective
https://www.youtube.com/user/TheAmazingAtheist
https://www.youtube.com/user/RottingLepha/about
https://www.youtube.com/channel/UC7SeFWZYFmsm1tqWxfuOTPQ/featured
https://www.youtube.com/channel/UC7e57qWIEAZTQAaFwHpKdlw/featured
https://www.youtube.com/user/Barbara4u2c
https://www.youtube.com/channel/UCGP7Obfm6Z1TFg_Pwx4ctxg
https://www.youtube.com/channel/UCRUhJlurBdyGwVyyaAdwS9w
https://www.youtube.com/channel/UC0lgfusYd1dSu92G37-A1Zw
https://www.youtube.com/user/destiny
https://www.youtube.com/channel/UCJ6o36XL0CpYb6U5dNBiXHQ
https://www.youtube.com/user/hbomberguy
https://www.youtube.com/channel/UCNiNWbmPWehjpQohglWsKxw
https://www.youtube.com/channel/UCLKaXsHvR57FNU9kXOca4Jg
